0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target,answer,correct_answer,score,target_as
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,107.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandkler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,107.0,108.0,101.0,116.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandkletr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,Adam Sandl,Adam Sandler,0.91,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,97.0,101.0,113.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlaeqr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,97.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlaer,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,97.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlar,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,98.0,101.0,111.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlbeor,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,98.0,101.0,112.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlbepr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,98.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlber,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,98.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlbr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,99.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlce,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,99.0,101.0,102.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlcefr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,99.0,101.0,109.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlcemr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,99.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlcer,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,99.0,101.0,114.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlcerr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,99.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlcr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,100.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlde,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlder,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,100.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandldr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandle,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,97.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlear,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,98.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlebr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,99.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlecr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,100.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandledr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlee,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandleer,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,102.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlefr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,103.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlegr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,104.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlehr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,105.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandleir,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,106.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlejr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,107.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlekr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlelr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,109.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlemr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,110.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlenr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,111.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandleor,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,112.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlepr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,113.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandleqr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,0.0,Adam Sandler,Adam Sandler,1.0,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlerr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,115.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlesr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,116.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandletr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,117.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandleur,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,118.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlevr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,119.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlewr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,120.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlexr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,121.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandleyr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,122.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlezr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,102.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlfe,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,102.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlfer,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,102.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlfr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,103.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlge,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,103.0,101.0,100.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlgedr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,103.0,101.0,110.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlgenr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,103.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlger,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,103.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlgr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,104.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlhe,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,104.0,101.0,102.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlhefr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,104.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlher,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,104.0,101.0,114.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlherr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,104.0,101.0,118.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlhevr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,104.0,101.0,121.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlheyr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,105.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlie,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,105.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlier,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,105.0,101.0,120.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandliexr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,105.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlir,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,106.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlje,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,106.0,101.0,111.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandljeor,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,106.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandljer,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,106.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandljr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,107.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlker,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,107.0,101.0,115.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlkesr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,108.0,101.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlleer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,108.0,101.0,103.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandllegr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,108.0,101.0,105.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlleir,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandller,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,108.0,101.0,116.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlletr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,108.0,113.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandllqer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandllr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,109.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlme,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,109.0,101.0,98.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlmebr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,109.0,101.0,109.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlmemr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,109.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlmer,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,109.0,101.0,118.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlmevr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,109.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlmr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,110.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlne,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,110.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlner,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,110.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlnr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,111.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandloe,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,111.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandloer,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,111.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlor,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,112.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlpe,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,112.0,101.0,109.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlpemr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,112.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlper,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,112.0,101.0,114.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlperr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,112.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlpr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,113.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlqer,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,113.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlqr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlr,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,114.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlre,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,114.0,101.0,104.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlrehr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,114.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlrer,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,114.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlrr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,115.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlse,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,115.0,101.0,110.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sandlsenr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,115.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sandlser,Adam Sandler,0.96,1.0
